id,date,store_nbr,family,sales,onpromotion
54690,2013-01-31,43,DELI,110.0,0.0
54691,2013-01-31,43,EGGS,42.0,0.0
54692,2013-01-31,43,FROZEN FOODS,2.0,0.0
54693,2013-01-31,43,GROCERY I,1660.0,0.0
54694,2013-01-31,43,GROCERY II,3.0,0.0
54695,2013-01-31,43,HARDWARE,0.0,0.0
54696,2013-01-31,43,HOME AND KITCHEN I,0.0,0.0
54697,2013-01-31,43,HOME AND KITCHEN II,0.0,0.0
54698,2013-01-31,43,HOME APPLIANCES,0.0,0.0
54699,2013-01-31,43,HOME CARE,0.0,0.0
54700,2013-01-31,43,LADIESWEAR,0.0,0.0
54701,2013-01-31,43,LAWN AND GARDEN,0.0,0.0
54702,2013-01-31,43,LINGERIE,6.0,0.0
54703,2013-01-31,43,"LIQUOR,WINE,BEER",9.0,0.0
54704,2013-01-31,43,MAGAZINES,0.0,0.0
54705,2013-01-31,43,MEATS,110.378,0.0
54706,2013-01-31,43,PERSONAL CARE,134.0,0.0
54707,2013-01-31,43,PET SUPPLIES,0.0,0.0
54708,2013-01-31,43,PLAYERS AND ELECTRONICS,0.0,0.0
54709,2013-01-31,43,POULTRY,102.781,0.0
54710,2013-01-31,43,PREPARED FOODS,15.0,0.0
54711,2013-01-31,43,PRODUCE,0.0,0.0
54712,2013-01-31,43,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
54713,2013-01-31,43,SEAFOOD,2.0,0.0
54714,2013-01-31,44,AUTOMOTIVE,8.0,0.0
54715,2013-01-31,44,BABY CARE,0.0,0.0
54716,2013-01-31,44,BEAUTY,2.0,0.0
54717,2013-01-31,44,BEVERAGES,2848.0,0.0
54718,2013-01-31,44,BOOKS,0.0,0.0
54719,2013-01-31,44,BREAD/BAKERY,675.686,0.0
54720,2013-01-31,44,CELEBRATION,0.0,0.0
54721,2013-01-31,44,CLEANING,1666.0,0.0
54722,2013-01-31,44,DAIRY,1078.0,0.0
54723,2013-01-31,44,DELI,316.666,0.0
54724,2013-01-31,44,EGGS,387.0,0.0
54725,2013-01-31,44,FROZEN FOODS,257.982,0.0
54726,2013-01-31,44,GROCERY I,4268.0,0.0
54727,2013-01-31,44,GROCERY II,77.0,0.0
54728,2013-01-31,44,HARDWARE,1.0,0.0
54729,2013-01-31,44,HOME AND KITCHEN I,0.0,0.0
54730,2013-01-31,44,HOME AND KITCHEN II,0.0,0.0
54731,2013-01-31,44,HOME APPLIANCES,0.0,0.0
54732,2013-01-31,44,HOME CARE,0.0,0.0
54733,2013-01-31,44,LADIESWEAR,0.0,0.0
54734,2013-01-31,44,LAWN AND GARDEN,4.0,0.0
54735,2013-01-31,44,LINGERIE,31.0,0.0
54736,2013-01-31,44,"LIQUOR,WINE,BEER",238.0,0.0
54737,2013-01-31,44,MAGAZINES,0.0,0.0
54738,2013-01-31,44,MEATS,678.899,0.0
54739,2013-01-31,44,PERSONAL CARE,234.0,0.0
54740,2013-01-31,44,PET SUPPLIES,0.0,0.0
54741,2013-01-31,44,PLAYERS AND ELECTRONICS,0.0,0.0
54742,2013-01-31,44,POULTRY,309.948,0.0
54743,2013-01-31,44,PREPARED FOODS,311.856,0.0
54744,2013-01-31,44,PRODUCE,0.0,0.0
54745,2013-01-31,44,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
54746,2013-01-31,44,SEAFOOD,74.818,0.0
54747,2013-01-31,45,AUTOMOTIVE,18.0,0.0
54748,2013-01-31,45,BABY CARE,0.0,0.0
54749,2013-01-31,45,BEAUTY,11.0,0.0
54750,2013-01-31,45,BEVERAGES,1988.0,0.0
54751,2013-01-31,45,BOOKS,0.0,0.0
54752,2013-01-31,45,BREAD/BAKERY,511.877,0.0
54753,2013-01-31,45,CELEBRATION,0.0,0.0
54754,2013-01-31,45,CLEANING,1469.0,0.0
54755,2013-01-31,45,DAIRY,793.0,0.0
54756,2013-01-31,45,DELI,334.913,0.0
54757,2013-01-31,45,EGGS,281.0,0.0
54758,2013-01-31,45,FROZEN FOODS,162.821,0.0
54759,2013-01-31,45,GROCERY I,4545.0,0.0
54760,2013-01-31,45,GROCERY II,40.0,0.0
54761,2013-01-31,45,HARDWARE,1.0,0.0
54762,2013-01-31,45,HOME AND KITCHEN I,0.0,0.0
54763,2013-01-31,45,HOME AND KITCHEN II,0.0,0.0
54764,2013-01-31,45,HOME APPLIANCES,3.0,0.0
54765,2013-01-31,45,HOME CARE,0.0,0.0
54766,2013-01-31,45,LADIESWEAR,0.0,0.0
54767,2013-01-31,45,LAWN AND GARDEN,18.0,0.0
54768,2013-01-31,45,LINGERIE,7.0,0.0
54769,2013-01-31,45,"LIQUOR,WINE,BEER",138.0,0.0
54770,2013-01-31,45,MAGAZINES,0.0,0.0
54771,2013-01-31,45,MEATS,769.339,0.0
54772,2013-01-31,45,PERSONAL CARE,316.0,0.0
54773,2013-01-31,45,PET SUPPLIES,0.0,0.0
54774,2013-01-31,45,PLAYERS AND ELECTRONICS,0.0,0.0
54775,2013-01-31,45,POULTRY,375.71698,0.0
54776,2013-01-31,45,PREPARED FOODS,242.507,0.0
54777,2013-01-31,45,PRODUCE,0.0,0.0
54778,2013-01-31,45,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
54779,2013-01-31,45,SEAFOOD,65.779,0.0
54780,2013-01-31,46,AUTOMOTIVE,10.0,0.0
54781,2013-01-31,46,BABY CARE,0.0,0.0
54782,2013-01-31,46,BEAUTY,3.0,0.0
54783,2013-01-31,46,BEVERAGES,1510.0,0.0
54784,2013-01-31,46,BOOKS,0.0,0.0
54785,2013-01-31,46,BREAD/BAKERY,314.889,0.0
54786,2013-01-31,46,CELEBRATION,0.0,0.0
54787,2013-01-31,46,CLEANING,1623.0,0.0
54788,2013-01-31,46,DAIRY,536.0,0.0
54789,2013-01-31,46,DELI,472.783,0.0
54790,2013-01-31,46,EGGS,114.0,0.0
54791,2013-01-31,46,FROZEN FOODS,163.311,0.0
54792,2013-01-31,46,GROCERY I,4749.0,0.0
54793,2013-01-31,46,GROCERY II,6.0,0.0
54794,2013-01-31,46,HARDWARE,1.0,0.0
54795,2013-01-31,46,HOME AND KITCHEN I,0.0,0.0
54796,2013-01-31,46,HOME AND KITCHEN II,0.0,0.0
54797,2013-01-31,46,HOME APPLIANCES,0.0,0.0
54798,2013-01-31,46,HOME CARE,0.0,0.0
54799,2013-01-31,46,LADIESWEAR,0.0,0.0
54800,2013-01-31,46,LAWN AND GARDEN,3.0,0.0
54801,2013-01-31,46,LINGERIE,40.0,0.0
54802,2013-01-31,46,"LIQUOR,WINE,BEER",83.0,0.0
54803,2013-01-31,46,MAGAZINES,0.0,0.0
54804,2013-01-31,46,MEATS,1129.512,0.0
54805,2013-01-31,46,PERSONAL CARE,446.0,0.0
54806,2013-01-31,46,PET SUPPLIES,0.0,0.0
54807,2013-01-31,46,PLAYERS AND ELECTRONICS,0.0,0.0
54808,2013-01-31,46,POULTRY,485.465,0.0
54809,2013-01-31,46,PREPARED FOODS,131.72699,0.0
54810,2013-01-31,46,PRODUCE,0.0,0.0
54811,2013-01-31,46,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
54812,2013-01-31,46,SEAFOOD,33.253,0.0
54813,2013-01-31,47,AUTOMOTIVE,17.0,0.0
54814,2013-01-31,47,BABY CARE,0.0,0.0
54815,2013-01-31,47,BEAUTY,11.0,0.0
54816,2013-01-31,47,BEVERAGES,1994.0,0.0
54817,2013-01-31,47,BOOKS,0.0,0.0
54818,2013-01-31,47,BREAD/BAKERY,546.981,0.0
54819,2013-01-31,47,CELEBRATION,0.0,0.0
54820,2013-01-31,47,CLEANING,1516.0,0.0
54821,2013-01-31,47,DAIRY,771.0,0.0
54822,2013-01-31,47,DELI,364.191,0.0
54823,2013-01-31,47,EGGS,206.0,0.0
54824,2013-01-31,47,FROZEN FOODS,164.593,0.0
54825,2013-01-31,47,GROCERY I,4829.0,0.0
54826,2013-01-31,47,GROCERY II,43.0,0.0
54827,2013-01-31,47,HARDWARE,1.0,0.0
54828,2013-01-31,47,HOME AND KITCHEN I,0.0,0.0
54829,2013-01-31,47,HOME AND KITCHEN II,0.0,0.0
54830,2013-01-31,47,HOME APPLIANCES,0.0,0.0
54831,2013-01-31,47,HOME CARE,0.0,0.0
54832,2013-01-31,47,LADIESWEAR,0.0,0.0
54833,2013-01-31,47,LAWN AND GARDEN,8.0,0.0
54834,2013-01-31,47,LINGERIE,13.0,0.0
54835,2013-01-31,47,"LIQUOR,WINE,BEER",99.0,0.0
54836,2013-01-31,47,MAGAZINES,0.0,0.0
54837,2013-01-31,47,MEATS,600.187,0.0
54838,2013-01-31,47,PERSONAL CARE,395.0,0.0
54839,2013-01-31,47,PET SUPPLIES,0.0,0.0
54840,2013-01-31,47,PLAYERS AND ELECTRONICS,0.0,0.0
54841,2013-01-31,47,POULTRY,476.455,0.0
54842,2013-01-31,47,PREPARED FOODS,272.54,0.0
54843,2013-01-31,47,PRODUCE,0.0,0.0
54844,2013-01-31,47,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
54845,2013-01-31,47,SEAFOOD,64.034,0.0
54846,2013-01-31,48,AUTOMOTIVE,6.0,0.0
54847,2013-01-31,48,BABY CARE,0.0,0.0
54848,2013-01-31,48,BEAUTY,3.0,0.0
54849,2013-01-31,48,BEVERAGES,1039.0,0.0
54850,2013-01-31,48,BOOKS,0.0,0.0
54851,2013-01-31,48,BREAD/BAKERY,419.383,0.0
54852,2013-01-31,48,CELEBRATION,0.0,0.0
54853,2013-01-31,48,CLEANING,1216.0,0.0
54854,2013-01-31,48,DAIRY,417.0,0.0
54855,2013-01-31,48,DELI,368.15,0.0
54856,2013-01-31,48,EGGS,82.0,0.0
54857,2013-01-31,48,FROZEN FOODS,130.995,0.0
54858,2013-01-31,48,GROCERY I,3928.0,0.0
54859,2013-01-31,48,GROCERY II,10.0,0.0
54860,2013-01-31,48,HARDWARE,1.0,0.0
54861,2013-01-31,48,HOME AND KITCHEN I,0.0,0.0
54862,2013-01-31,48,HOME AND KITCHEN II,0.0,0.0
54863,2013-01-31,48,HOME APPLIANCES,0.0,0.0
54864,2013-01-31,48,HOME CARE,0.0,0.0
54865,2013-01-31,48,LADIESWEAR,0.0,0.0
54866,2013-01-31,48,LAWN AND GARDEN,1.0,0.0
54867,2013-01-31,48,LINGERIE,5.0,0.0
54868,2013-01-31,48,"LIQUOR,WINE,BEER",50.0,0.0
54869,2013-01-31,48,MAGAZINES,0.0,0.0
54870,2013-01-31,48,MEATS,629.44,0.0
54871,2013-01-31,48,PERSONAL CARE,344.0,0.0
54872,2013-01-31,48,PET SUPPLIES,0.0,0.0
54873,2013-01-31,48,PLAYERS AND ELECTRONICS,0.0,0.0
54874,2013-01-31,48,POULTRY,387.603,0.0
54875,2013-01-31,48,PREPARED FOODS,67.591,0.0
54876,2013-01-31,48,PRODUCE,0.0,0.0
54877,2013-01-31,48,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
54878,2013-01-31,48,SEAFOOD,12.306,0.0
54879,2013-01-31,49,AUTOMOTIVE,3.0,0.0
54880,2013-01-31,49,BABY CARE,0.0,0.0
54881,2013-01-31,49,BEAUTY,8.0,0.0
54882,2013-01-31,49,BEVERAGES,1296.0,0.0
54883,2013-01-31,49,BOOKS,0.0,0.0
54884,2013-01-31,49,BREAD/BAKERY,327.194,0.0
54885,2013-01-31,49,CELEBRATION,0.0,0.0
54886,2013-01-31,49,CLEANING,761.0,0.0
54887,2013-01-31,49,DAIRY,492.0,0.0
54888,2013-01-31,49,DELI,155.799,0.0
54889,2013-01-31,49,EGGS,179.0,0.0
54890,2013-01-31,49,FROZEN FOODS,68.0,0.0
54891,2013-01-31,49,GROCERY I,2020.0,0.0
54892,2013-01-31,49,GROCERY II,34.0,0.0
54893,2013-01-31,49,HARDWARE,0.0,0.0
54894,2013-01-31,49,HOME AND KITCHEN I,0.0,0.0
54895,2013-01-31,49,HOME AND KITCHEN II,0.0,0.0
54896,2013-01-31,49,HOME APPLIANCES,0.0,0.0
54897,2013-01-31,49,HOME CARE,0.0,0.0
54898,2013-01-31,49,LADIESWEAR,0.0,0.0
54899,2013-01-31,49,LAWN AND GARDEN,3.0,0.0
54900,2013-01-31,49,LINGERIE,7.0,0.0
54901,2013-01-31,49,"LIQUOR,WINE,BEER",68.0,0.0
54902,2013-01-31,49,MAGAZINES,0.0,0.0
54903,2013-01-31,49,MEATS,286.964,0.0
54904,2013-01-31,49,PERSONAL CARE,135.0,0.0
54905,2013-01-31,49,PET SUPPLIES,0.0,0.0
54906,2013-01-31,49,PLAYERS AND ELECTRONICS,0.0,0.0
54907,2013-01-31,49,POULTRY,145.849,0.0
54908,2013-01-31,49,PREPARED FOODS,152.295,0.0
54909,2013-01-31,49,PRODUCE,0.0,0.0
54910,2013-01-31,49,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
54911,2013-01-31,49,SEAFOOD,33.455,0.0
54912,2013-01-31,5,AUTOMOTIVE,3.0,0.0
54913,2013-01-31,5,BABY CARE,0.0,0.0
54914,2013-01-31,5,BEAUTY,4.0,0.0
54915,2013-01-31,5,BEVERAGES,563.0,0.0
54916,2013-01-31,5,BOOKS,0.0,0.0
54917,2013-01-31,5,BREAD/BAKERY,272.92,0.0
54918,2013-01-31,5,CELEBRATION,0.0,0.0
54919,2013-01-31,5,CLEANING,892.0,0.0
54920,2013-01-31,5,DAIRY,250.0,0.0
54921,2013-01-31,5,DELI,237.641,0.0
54922,2013-01-31,5,EGGS,125.0,0.0
54923,2013-01-31,5,FROZEN FOODS,99.337,0.0
54924,2013-01-31,5,GROCERY I,2561.0,0.0
54925,2013-01-31,5,GROCERY II,16.0,0.0
54926,2013-01-31,5,HARDWARE,0.0,0.0
54927,2013-01-31,5,HOME AND KITCHEN I,0.0,0.0
54928,2013-01-31,5,HOME AND KITCHEN II,0.0,0.0
54929,2013-01-31,5,HOME APPLIANCES,0.0,0.0
54930,2013-01-31,5,HOME CARE,0.0,0.0
54931,2013-01-31,5,LADIESWEAR,0.0,0.0
54932,2013-01-31,5,LAWN AND GARDEN,7.0,0.0
54933,2013-01-31,5,LINGERIE,50.0,0.0
54934,2013-01-31,5,"LIQUOR,WINE,BEER",50.0,0.0
54935,2013-01-31,5,MAGAZINES,0.0,0.0
54936,2013-01-31,5,MEATS,315.632,0.0
54937,2013-01-31,5,PERSONAL CARE,204.0,0.0
54938,2013-01-31,5,PET SUPPLIES,0.0,0.0
54939,2013-01-31,5,PLAYERS AND ELECTRONICS,0.0,0.0
54940,2013-01-31,5,POULTRY,169.851,0.0
54941,2013-01-31,5,PREPARED FOODS,76.0,0.0
54942,2013-01-31,5,PRODUCE,0.0,0.0
54943,2013-01-31,5,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
54944,2013-01-31,5,SEAFOOD,18.59,0.0
54945,2013-01-31,50,AUTOMOTIVE,5.0,0.0
54946,2013-01-31,50,BABY CARE,0.0,0.0
54947,2013-01-31,50,BEAUTY,8.0,0.0
54948,2013-01-31,50,BEVERAGES,943.0,0.0
54949,2013-01-31,50,BOOKS,0.0,0.0
54950,2013-01-31,50,BREAD/BAKERY,336.669,0.0
54951,2013-01-31,50,CELEBRATION,0.0,0.0
54952,2013-01-31,50,CLEANING,998.0,0.0
54953,2013-01-31,50,DAIRY,402.0,0.0
54954,2013-01-31,50,DELI,323.57,0.0
54955,2013-01-31,50,EGGS,92.0,0.0
54956,2013-01-31,50,FROZEN FOODS,77.264,0.0
54957,2013-01-31,50,GROCERY I,3553.0,0.0
54958,2013-01-31,50,GROCERY II,12.0,0.0
54959,2013-01-31,50,HARDWARE,1.0,0.0
54960,2013-01-31,50,HOME AND KITCHEN I,0.0,0.0
54961,2013-01-31,50,HOME AND KITCHEN II,0.0,0.0
54962,2013-01-31,50,HOME APPLIANCES,0.0,0.0
54963,2013-01-31,50,HOME CARE,0.0,0.0
54964,2013-01-31,50,LADIESWEAR,0.0,0.0
54965,2013-01-31,50,LAWN AND GARDEN,1.0,0.0
54966,2013-01-31,50,LINGERIE,4.0,0.0
54967,2013-01-31,50,"LIQUOR,WINE,BEER",57.0,0.0
54968,2013-01-31,50,MAGAZINES,0.0,0.0
54969,2013-01-31,50,MEATS,954.695,0.0
54970,2013-01-31,50,PERSONAL CARE,249.0,0.0
54971,2013-01-31,50,PET SUPPLIES,0.0,0.0
54972,2013-01-31,50,PLAYERS AND ELECTRONICS,0.0,0.0
54973,2013-01-31,50,POULTRY,200.49701,0.0
54974,2013-01-31,50,PREPARED FOODS,115.004,0.0
54975,2013-01-31,50,PRODUCE,0.0,0.0
54976,2013-01-31,50,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
54977,2013-01-31,50,SEAFOOD,20.074,0.0
54978,2013-01-31,51,AUTOMOTIVE,5.0,0.0
54979,2013-01-31,51,BABY CARE,0.0,0.0
54980,2013-01-31,51,BEAUTY,6.0,0.0
54981,2013-01-31,51,BEVERAGES,1838.0,0.0
54982,2013-01-31,51,BOOKS,0.0,0.0
54983,2013-01-31,51,BREAD/BAKERY,458.70898,0.0
54984,2013-01-31,51,CELEBRATION,0.0,0.0
54985,2013-01-31,51,CLEANING,1204.0,0.0
54986,2013-01-31,51,DAIRY,671.0,0.0
54987,2013-01-31,51,DELI,212.0,0.0
54988,2013-01-31,51,EGGS,283.0,0.0
54989,2013-01-31,51,FROZEN FOODS,146.341,0.0
54990,2013-01-31,51,GROCERY I,3147.0,0.0
54991,2013-01-31,51,GROCERY II,9.0,0.0
54992,2013-01-31,51,HARDWARE,0.0,0.0
54993,2013-01-31,51,HOME AND KITCHEN I,0.0,0.0
54994,2013-01-31,51,HOME AND KITCHEN II,0.0,0.0
54995,2013-01-31,51,HOME APPLIANCES,0.0,0.0
54996,2013-01-31,51,HOME CARE,0.0,0.0
54997,2013-01-31,51,LADIESWEAR,0.0,0.0
54998,2013-01-31,51,LAWN AND GARDEN,10.0,0.0
54999,2013-01-31,51,LINGERIE,19.0,0.0
55000,2013-01-31,51,"LIQUOR,WINE,BEER",121.0,0.0
55001,2013-01-31,51,MAGAZINES,0.0,0.0
55002,2013-01-31,51,MEATS,495.387,0.0
55003,2013-01-31,51,PERSONAL CARE,196.0,0.0
55004,2013-01-31,51,PET SUPPLIES,0.0,0.0
55005,2013-01-31,51,PLAYERS AND ELECTRONICS,0.0,0.0
55006,2013-01-31,51,POULTRY,303.742,0.0
55007,2013-01-31,51,PREPARED FOODS,83.0,0.0
55008,2013-01-31,51,PRODUCE,0.0,0.0
55009,2013-01-31,51,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
55010,2013-01-31,51,SEAFOOD,67.034,0.0
55011,2013-01-31,52,AUTOMOTIVE,0.0,0.0
55012,2013-01-31,52,BABY CARE,0.0,0.0
55013,2013-01-31,52,BEAUTY,0.0,0.0
55014,2013-01-31,52,BEVERAGES,0.0,0.0
55015,2013-01-31,52,BOOKS,0.0,0.0
55016,2013-01-31,52,BREAD/BAKERY,0.0,0.0
55017,2013-01-31,52,CELEBRATION,0.0,0.0
55018,2013-01-31,52,CLEANING,0.0,0.0
55019,2013-01-31,52,DAIRY,0.0,0.0
55020,2013-01-31,52,DELI,0.0,0.0
55021,2013-01-31,52,EGGS,0.0,0.0
55022,2013-01-31,52,FROZEN FOODS,0.0,0.0
55023,2013-01-31,52,GROCERY I,0.0,0.0
55024,2013-01-31,52,GROCERY II,0.0,0.0
55025,2013-01-31,52,HARDWARE,0.0,0.0
55026,2013-01-31,52,HOME AND KITCHEN I,0.0,0.0
55027,2013-01-31,52,HOME AND KITCHEN II,0.0,0.0
55028,2013-01-31,52,HOME APPLIANCES,0.0,0.0
55029,2013-01-31,52,HOME CARE,0.0,0.0
55030,2013-01-31,52,LADIESWEAR,0.0,0.0
55031,2013-01-31,52,LAWN AND GARDEN,0.0,0.0
55032,2013-01-31,52,LINGERIE,0.0,0.0
55033,2013-01-31,52,"LIQUOR,WINE,BEER",0.0,0.0
55034,2013-01-31,52,MAGAZINES,0.0,0.0
55035,2013-01-31,52,MEATS,0.0,0.0
55036,2013-01-31,52,PERSONAL CARE,0.0,0.0
55037,2013-01-31,52,PET SUPPLIES,0.0,0.0
55038,2013-01-31,52,PLAYERS AND ELECTRONICS,0.0,0.0
55039,2013-01-31,52,POULTRY,0.0,0.0
55040,2013-01-31,52,PREPARED FOODS,0.0,0.0
55041,2013-01-31,52,PRODUCE,0.0,0.0
55042,2013-01-31,52,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
55043,2013-01-31,52,SEAFOOD,0.0,0.0
55044,2013-01-31,53,AUTOMOTIVE,0.0,0.0
55045,2013-01-31,53,BABY CARE,0.0,0.0
55046,2013-01-31,53,BEAUTY,0.0,0.0
55047,2013-01-31,53,BEVERAGES,0.0,0.0
55048,2013-01-31,53,BOOKS,0.0,0.0
55049,2013-01-31,53,BREAD/BAKERY,0.0,0.0
55050,2013-01-31,53,CELEBRATION,0.0,0.0
55051,2013-01-31,53,CLEANING,0.0,0.0
55052,2013-01-31,53,DAIRY,0.0,0.0
55053,2013-01-31,53,DELI,0.0,0.0
55054,2013-01-31,53,EGGS,0.0,0.0
55055,2013-01-31,53,FROZEN FOODS,0.0,0.0
55056,2013-01-31,53,GROCERY I,0.0,0.0
55057,2013-01-31,53,GROCERY II,0.0,0.0
55058,2013-01-31,53,HARDWARE,0.0,0.0
55059,2013-01-31,53,HOME AND KITCHEN I,0.0,0.0
55060,2013-01-31,53,HOME AND KITCHEN II,0.0,0.0
55061,2013-01-31,53,HOME APPLIANCES,0.0,0.0
55062,2013-01-31,53,HOME CARE,0.0,0.0
55063,2013-01-31,53,LADIESWEAR,0.0,0.0
55064,2013-01-31,53,LAWN AND GARDEN,0.0,0.0
55065,2013-01-31,53,LINGERIE,0.0,0.0
55066,2013-01-31,53,"LIQUOR,WINE,BEER",0.0,0.0
55067,2013-01-31,53,MAGAZINES,0.0,0.0
55068,2013-01-31,53,MEATS,0.0,0.0
55069,2013-01-31,53,PERSONAL CARE,0.0,0.0
55070,2013-01-31,53,PET SUPPLIES,0.0,0.0
55071,2013-01-31,53,PLAYERS AND ELECTRONICS,0.0,0.0
55072,2013-01-31,53,POULTRY,0.0,0.0
55073,2013-01-31,53,PREPARED FOODS,0.0,0.0
55074,2013-01-31,53,PRODUCE,0.0,0.0
55075,2013-01-31,53,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
55076,2013-01-31,53,SEAFOOD,0.0,0.0
55077,2013-01-31,54,AUTOMOTIVE,5.0,0.0
55078,2013-01-31,54,BABY CARE,0.0,0.0
55079,2013-01-31,54,BEAUTY,0.0,0.0
55080,2013-01-31,54,BEVERAGES,456.0,0.0
55081,2013-01-31,54,BOOKS,0.0,0.0
55082,2013-01-31,54,BREAD/BAKERY,145.0,0.0
55083,2013-01-31,54,CELEBRATION,0.0,0.0
55084,2013-01-31,54,CLEANING,607.0,0.0
55085,2013-01-31,54,DAIRY,39.0,0.0
55086,2013-01-31,54,DELI,90.0,0.0
55087,2013-01-31,54,EGGS,28.0,0.0
55088,2013-01-31,54,FROZEN FOODS,2.0,0.0
55089,2013-01-31,54,GROCERY I,1428.0,0.0
55090,2013-01-31,54,GROCERY II,11.0,0.0
55091,2013-01-31,54,HARDWARE,0.0,0.0
55092,2013-01-31,54,HOME AND KITCHEN I,0.0,0.0
55093,2013-01-31,54,HOME AND KITCHEN II,0.0,0.0
55094,2013-01-31,54,HOME APPLIANCES,0.0,0.0
55095,2013-01-31,54,HOME CARE,0.0,0.0
55096,2013-01-31,54,LADIESWEAR,0.0,0.0
55097,2013-01-31,54,LAWN AND GARDEN,0.0,0.0
55098,2013-01-31,54,LINGERIE,0.0,0.0
55099,2013-01-31,54,"LIQUOR,WINE,BEER",37.0,0.0
55100,2013-01-31,54,MAGAZINES,0.0,0.0
55101,2013-01-31,54,MEATS,37.041,0.0
55102,2013-01-31,54,PERSONAL CARE,107.0,0.0
55103,2013-01-31,54,PET SUPPLIES,0.0,0.0
55104,2013-01-31,54,PLAYERS AND ELECTRONICS,0.0,0.0
55105,2013-01-31,54,POULTRY,25.758,0.0
55106,2013-01-31,54,PREPARED FOODS,47.0,0.0
55107,2013-01-31,54,PRODUCE,0.0,0.0
55108,2013-01-31,54,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
55109,2013-01-31,54,SEAFOOD,3.0,0.0
55110,2013-01-31,6,AUTOMOTIVE,2.0,0.0
55111,2013-01-31,6,BABY CARE,0.0,0.0
55112,2013-01-31,6,BEAUTY,2.0,0.0
55113,2013-01-31,6,BEVERAGES,1047.0,0.0
55114,2013-01-31,6,BOOKS,0.0,0.0
55115,2013-01-31,6,BREAD/BAKERY,305.548,0.0
55116,2013-01-31,6,CELEBRATION,0.0,0.0
55117,2013-01-31,6,CLEANING,912.0,0.0
55118,2013-01-31,6,DAIRY,358.0,0.0
55119,2013-01-31,6,DELI,185.388,0.0
55120,2013-01-31,6,EGGS,142.0,0.0
55121,2013-01-31,6,FROZEN FOODS,95.705,0.0
55122,2013-01-31,6,GROCERY I,2741.0,0.0
55123,2013-01-31,6,GROCERY II,26.0,0.0
55124,2013-01-31,6,HARDWARE,2.0,0.0
55125,2013-01-31,6,HOME AND KITCHEN I,0.0,0.0
55126,2013-01-31,6,HOME AND KITCHEN II,0.0,0.0
55127,2013-01-31,6,HOME APPLIANCES,0.0,0.0
55128,2013-01-31,6,HOME CARE,0.0,0.0
55129,2013-01-31,6,LADIESWEAR,0.0,0.0
55130,2013-01-31,6,LAWN AND GARDEN,3.0,0.0
55131,2013-01-31,6,LINGERIE,6.0,0.0
55132,2013-01-31,6,"LIQUOR,WINE,BEER",62.0,0.0
55133,2013-01-31,6,MAGAZINES,0.0,0.0
55134,2013-01-31,6,MEATS,355.706,0.0
55135,2013-01-31,6,PERSONAL CARE,218.0,0.0
55136,2013-01-31,6,PET SUPPLIES,0.0,0.0
55137,2013-01-31,6,PLAYERS AND ELECTRONICS,0.0,0.0
55138,2013-01-31,6,POULTRY,222.739,0.0
55139,2013-01-31,6,PREPARED FOODS,90.867,0.0
55140,2013-01-31,6,PRODUCE,0.0,0.0
55141,2013-01-31,6,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
55142,2013-01-31,6,SEAFOOD,20.089,0.0
55143,2013-01-31,7,AUTOMOTIVE,2.0,0.0
55144,2013-01-31,7,BABY CARE,0.0,0.0
55145,2013-01-31,7,BEAUTY,0.0,0.0
55146,2013-01-31,7,BEVERAGES,1648.0,0.0
55147,2013-01-31,7,BOOKS,0.0,0.0
55148,2013-01-31,7,BREAD/BAKERY,386.385,0.0
55149,2013-01-31,7,CELEBRATION,0.0,0.0
55150,2013-01-31,7,CLEANING,939.0,0.0
55151,2013-01-31,7,DAIRY,570.0,0.0
55152,2013-01-31,7,DELI,116.14,0.0
55153,2013-01-31,7,EGGS,210.0,0.0
55154,2013-01-31,7,FROZEN FOODS,93.0,0.0
55155,2013-01-31,7,GROCERY I,2429.0,0.0
55156,2013-01-31,7,GROCERY II,19.0,0.0
55157,2013-01-31,7,HARDWARE,6.0,0.0
55158,2013-01-31,7,HOME AND KITCHEN I,0.0,0.0
55159,2013-01-31,7,HOME AND KITCHEN II,0.0,0.0
55160,2013-01-31,7,HOME APPLIANCES,0.0,0.0
55161,2013-01-31,7,HOME CARE,0.0,0.0
55162,2013-01-31,7,LADIESWEAR,0.0,0.0
55163,2013-01-31,7,LAWN AND GARDEN,5.0,0.0
55164,2013-01-31,7,LINGERIE,26.0,0.0
55165,2013-01-31,7,"LIQUOR,WINE,BEER",108.0,0.0
55166,2013-01-31,7,MAGAZINES,0.0,0.0
55167,2013-01-31,7,MEATS,397.125,0.0
55168,2013-01-31,7,PERSONAL CARE,135.0,0.0
